PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;;;Die meiste Konkordanzen sind durch John Robinson zu Verfügung gestellt;Most Concordances supplied by John Robinson;;;;
1;;1r;[from Battaille];Nicolas Vallet;;OT;ConcR686;C;"[,,,a{a}/4] ,,,c ,,,a/ ,,a/4 ,,b ,,a/ ,,d/4 ,,f ,,d/ ,d/4 ,c ,d/ | \
[c{a}/4] a c/ f/4 d f/ l/4 k l/ f/4 d f/ |";
2;;6v;Gaillarde;Vaumesnil;;OT;ConcR548;6/4;"[,dda{a}3/2] a/ b2 [acd,a] | \
[,dda{a}2] ,,,a3/2 a/ ,d2 | \
[dd,f3/2] f/ g2 [fd,e] | \
[ddef2] ,,,,,d3/2 ,,g/ ,,e2 | \
[a,,,d3/2] [,,d,,c/] [,b,,a1] [,a,,,d] [,,d,,b] [,,b,,a] |";
3;;9v;Galliarde Diomedes;;;OT;ConcR576;6/4;"f1 h [i,,h2] [h,,,h] | \
[f,,d3] g1 [f,,d2] | \
[dfg,d1] [fg,d] [dfg,d] ,,f [bdda2] | \
[acd,a3] ,a1 ,,d ,a | \
[f,,,a1] ,,,,c [f,,,d2] [d,,,d] |";
4;;11v;Courante;;;OT;ConcR388;3/4;",d1 a | \
[b,,a3/2] d/ b1 | \
[a,,,a3/2] ,d/ [a,d1] | \
[,daa{a}2] ,,,,a1 | \
,,,a2 [f,,d1] | \
[g,,f1] ,f [f,,d] | \
[d,,,d] f [b,,a] | \
[acd,a2] ,,,c1 |";
5;;12v;Courante;Julien Perrichon / Mathias Mason;;OT;ConcR129;3/4;",d1 | \
b3/2 d/ f1 | \
,d1 ,,,a [,d,d] | \
[a,b3/2] ,d/ [,cd1] | \
[,da{a}1] ,,,a f | \
[f,,d3/2] d/ [b,,a1] | \
[a,,,d1] [b,,,b] d |";
6;;13v;Courante;;;OT;;3/4;",,,a1 ,,,c | \
[,,,d{a}1] ,,,,,a ,,b | \
[,,d,,b1] ,,,,,d ,a | \
[,c,,a1] ,,,,c ,a | \
[a,,,e1] ,,,a b | \
[a,,c1] ,,,d ,d | \
,,b1 [,c,,a3/2] ,a/4 ,c |";
7;;14v;Courante;Jacob Reys;;OT;ConcR540;3/4;"f1 | \
[ffgh2] [,i,,h1] | \
[f,,,f1] [h,,f2] | \
[ifg{,a}3] | \
[dfg,d3/2] f/ d1 | \
[fg,d2] [db,c1] | \
[b,,a1] d [a,,,d] | \
[,dff2] [,b,,a1] | \
[,d,,,d/] ,b ,d a b d |";
8;;15v;Courante;;;OT;ConcR676;3/4;",b1 | \
[,b,,a3/2] ,d/ ,b1 | \
[,a,a3/2] ,,d/ [,,cc1] | \
,,d1 {,,,a} ,,,,a | \
[,,dc2] ,b1 | \
[,bbc{,a}2] [,d,,c1] | \
[ab,,d1] [,db,,d3/2] a/ | \
[,b{,a}1] ,,,,d ,b |";
9;;16v;Courante;Johan Baptiste Besard;;OT;ConcR677;3/4;",,d1 | \
[,,d,a2] [,a,,,e1] | \
[,b,,a3/2] ,a/4 ,b [,d,,c1] | \
[a,,,d3/2] ,d/4 a ,b1 | \
d1 ,,,c [b,,a] | \
,,,,d1 a [,d,,c] | \
[,b,,a1] ,d [,a,,,d] |";
10;;17v;Courante;;"Courant Philis; Sarabande; Patientia";OT;Conc_4494;3/4;",b1 | \
[,b,,a1] ,,,,,b ,d | \
,a1 ,,,,,a a | \
[a,,,d1] ,,b ,,,c | \
,d1 ,,,,,d ,,,c | \
,,,d1 {a} ,,,,a | \
a1 ,,,,,a ,a | \
,b1 ,,,,a f |";
11;;18v;Courante;Johan Baptiste Besard;Courante Le Testament;OT;ConcR309;3/4;",,,c1 | \
,,d1 ,,,,a [,a,,,e] | \
[,b,,a1] ,a/ ,b ,,d1 | \
a1 ,,,,,a ,,,,c | \
[aacc3/2] ,d/ [,bd1] | \
[,dff3/2] ,,,d/ [aacc1] | \
[b,,a1] [a,,,d3/2] ,d/4 a |";
12;;19v;Courante;;;OT;ConcR651;3/4;"f1 | \
[f,,a2] [h,,f1] | \
,,,e1 f [da,c] | \
[c,,a3/2] d/ c1 | \
[,daa{a}3/2] a/ c1 | \
[acd,a3/2] ,d/ ,c1 | \
[,d,,,c1] ,,,,,d [a,,,,a] |";
