PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Incipits prepared with the help of Sarge Gerbode's transcriptions on his website;;;;;;;
1;;A2r;Das Erst fundament auff die Lauten;;;OT;ConcR3364;C;",,,,,d/ ,,,,,c ,,,,,d ,,,,a ,,,,c ,,,,a ,,,,c ,,,,,d | \
,,,,a/ ,,,,,d ,,,,a ,,,,c ,,,,d ,,,,c ,,,,d ,,,,a | \
,,,,c/ ,,,,a ,,,,c ,,,,d";germantab
2;;A2v;Die ander Regel am fundament;;;OT;ConcR3368;3;"[,,b,,d1] ,,,,,d/ ,,,,a ,,,,c ,,,,d | [,,da1] ,,d/ ,a ,b ,d | \
[a,,,d1] ,,,,d/ ,,,a ,,,c ,,,d | [,d,a1] ,d/ ,b ,a ,,d |";germantab
3;;A2v;Die drit Regel;;;OT;ConcR3369;C;"[,,b,,d/] ,,,,a ,,,,c ,,,,d [,,da] ,a ,b ,d | \
[a,,,d/] ,,,a ,,,c ,,,d [,d,a] ,b ,a ,,d | \
[,ab/] ,,a ,,,c ,,,a";germantab
4;;A3r;Hastu mich genumen. 1.;;;OT;ConcR2075;3;"[,,d,a1] | [a,,,d2] [a,,,d1] | [a,,,d1] b/ a ,d ,b | \
[,db2] [,db1] | [,db2] [,db1] | [a,,,d2] [a,,,d1] | \
[,db2] [,bd2] | [,a,c2] [,a,c1] |";germantab
5;;A3v;Unser köchin kan auss der massen kochen wol. 2.;;;OT;ConcR2074;3;"[,,d,a2] [,,d,a1] | [,a,c2] [,cd1] | [,d,a2] [,d,a1] | \
[,c,,a1] ,d/ ,b ,a ,,d | [,a,c2] [,a,c1] | [,,d,a2] ,,,,,a1 | \
[,,d,a2] [,,d,a1] | [,a,c2] [,cd1] |";germantab
6;;A4r;Ein niderlendisch tenzlein. 3.;;;OT;;C;"a/ | [,d,a1] ,a/ ,d [,c,,a1] ,,d/ ,c | [,a,,,a/] ,,c ,,d ,a [,c,,a1] ,,d/ a | \
[,d,a1] ,a/ ,d [,c,,a1] ,,d/ ,c |";germantab
7;;A4v;Entlaubet ist der walde. 4.;;;OT;ConcR2068;C;"[,d,a2] [,db1] ,,b/ ,,a | [,c,c1] [,d,a] ,,b [a,,c] | \
[,cd1] ,c/ ,a [,,da1] ,,,e | ,,,c1 a [c,,a2] | \
a1 [,d,a] ,,b ,c/ ,a |";germantab
8;;B1r;Willig und trew on allerew. 5.;;;OT;ConcR2775;C;",,b2 ,,b | [,,bc2] [,,da] | H[,ab] | y2 [,b,,d] | [,ab1] [,a,c/] ,d [,d,a1] [a,,,d] | \
,a1 [,d,a] [,b,c] ,,a | H[,ab] | y2 [,d,a] |";germantab
9a;;B1v;Ein guter Hofftantz. 6.;;;OT;;C;"[d,b2] d1 ,,b | d1 c [d,b2] | [a,d1] [,da] [a,d2] | \
[,d,a2] ,d1 ,,,a | ,d1 ,c [,d,a2] | [,ab2] ,,b/ ,,d ,a ,c |";germantab
