PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;F dur;1r;Partie en F - Ouverture;;;;;C;"[ada{,a}3/2] a/ [,cd{4}1] a3/4 ,,d/4 | \
[,aba{4}3/2] {d}/4 ,,,,,a {a} {,a}/ ,,d ,a ,,a | \
[,,b{,a}3/4] ,,b/4 ,,d3/4 ,a/4 [,,'d{,,a}3/4] \
{,,a}/4 [,,b{,,,a}3/4] {,,a}/4 | "
2;F dur;1r;Boure;;;;;C;",,d1 | \
[ad{,a}1] [,c{a}/] ,a [,,d,,a1] [,,b{,a}/] ,,a | \
[,aba{d}1] [,,d{4}/] ,,b [,,'a{,,,a}1] ,,,c/ ,,,a | \
[,,d,,a1] ,,b/ ,,a [,,,c,b1] ,,a/ ,,,a | \
[,,,c{4}1]"
3;F dur;1v;Canaries;;;;;3/8;"[a{,a}3/4] c/4 a/ | \
[,c,,,d3/4] ,a/4 ,,d/ | \
""bas""[a{,a}3/4] c/4 a/ | \
[,c,,,d3/4] ,a/4 ,,d/ | \
[a,,,,a3/4] ,c/4 ,a/ | \
[,,d,,b3/4] ,,b/4 ,,a/ | \
[,,,c,d3/4] ,,a/4 ,,b/ | "
4;F dur;1v;Aria;;;;;3;"{,a}1 'a3/2 c/ | \
[,c,,,d1] ,,,,,b [a,,,,a] | \
[,aba{d}1] [,,'d3/2] [,,b{4}/] | \
[,,'a{,a}3/2] ,,,c/ ,,,a1 | \
{,a}1 [,,'a] ,a | \
[,,'cc{a}3/4] ,,a/4 ,,,c1 ([,bd{4}] | \
[,b{,a}1]) ,a3/4 ,a/4 ,b3/4 a/4 | "
5;F dur;2r;Menuet;;;;;3;"[add{,a}1] [,cd{4}/] ,a ,,d ,,b | \
[,,'a{,,,a}3/2] ,,b/ ,,a ,,b | \
[,,d,,a1] [,aba{d}/] ,,d ,,b ,,a | \
[,,,c,d/] ,,,,,b ,,,,,d ,,,,a ,,,,,d ,,,,,b | \
[,,d,,a1] ,a3/4 [,c{a}/] | "
6;F dur;2r;Trio;;;;;3;"[add{,a}/] ,c a c a1 | \
[,,d{,a}/] ,,b ,,d ,a ,,d1 | \
[,aba{d}/] ,,d ,a ,b ,a ,b | \
[,,d{,a}/] {,,a} {,a} {a} {,a} {,,a} | "
7;F dur;2v;Spanoletta;;;;;3;"[,,aa{,a}1] [,,'aa3/2] ,,,a/ | \
[,,dcc{,,a}1] [,,dcc] [,,dcc{,,a}] | \
[aaa{,,,a}1] ['aa{a}3/2] c/ | \
[,cdc{4}1] [,cdc] [,cdc{4}] | \
[aa,,,a1] 'a3/2 ,,d/ | \
[,aba{d}1] [,aba] [,aba{d}] | "
8;F dur;2v;Gigue;;;;;6/8;",,d/ | \
[a{,a}3/4] ,c/4 ,a/ [,,d,,a3/4] ,,b/4 ,,a/ | \
[,,,c,b3/4] ,,a/4 ,,,a/ [,,,,cd3/4] ,,,,a/4 ,,,,,d/ | \
[,,,a,a3/4] ,,,c/4 ,,a/ [,,b{,,a}3/4] ,,d/4 ,,a/ | "
9;F dur;3r;Partie en F - Entree;;;;;C;"""Tardif""[,,de{,a}1] ,/ ,/4 ,,d/4 [a,a{,a}1] ,/ ,/4 a/4 | \
[c,d{,,a}3/4] [cc{4}/4] [c,d{,,a}3/4] [cc{4}/4] \
[ed{a}/] ""bas""[ed/4] [cc] [ed] [ff] [ed] [cc] | \
[ed{,a}1]"
10;F dur;3r;Air;;;;;C;"[,,d{,a}/] {a} ,,,,,a [,,d{,a}] [,a,,,b] ,,,,,d ,,,,a ,,,,,b | \
[,c,,,d/] ,,,,a ,,,,c [,c,,,d] [a{,a}] {a} ,,,,,a {,a} | \
[c{4}/] {,,,a} {,,a} [c{4}]"
11;F dur;3v;Menuete;;;;;3;"[,,,a{,a}1] ,,a/ ,,,c ,,,a1 | \
[,,,a{,a}1] [,,d{,,a}/] ,,b ,,a ,,,c | \
[,,,a{,a}1] a ,,,a | \
[,,,a{a}1] a ,,,a | \
[,,,a{,a}1] ,,a/ ,,,c ,,,a1 | \
[,,,a{,a}1] [,,d{,,a}/] ,,b ,,a ,,,c | "
