PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;1r;[Fantasia];Anthony Holborne;upside down;OT;ConcR239;C;"f2 | c1 ,d c d | f3/2 d/ [cd] a c1 | \
[da1] ,,b [,da] [cc/] a | \
[cd/] f ,c ,a ,,d ,a [ac] [da] |"
2;;1v;[The New Hunt's Up, duet treble];John Johnson;;OT;ConcR91;3;",c3/2 ,d/ a1 | a3/2 c/ a1 | a/ f c ,d a ,d | \
c3/2 ,d/ a1 | c/ ,d a c a ,d |"
3;;2r;[The New Hunt's Up, duet ground];John Johnson;;OT;ConcR2;3;"[,,dca2] [,acc,a1] | [,cdca3/2] ,d/ [,cdca1] | \
[,,dca1] [,cdca] [,acc,a] | \
[,,dca3/2] ,a/ [,cd,a1] | [,daa2] [,cd,a1] | \
[,aa,c1] [,c,e/] ,a [,ce1] | [,aa,c3/2] ,,b/ ,,a ,,,c |"
4;;2r;[What if a Day];?Thomas Campion;;OT;Conc_4421;C;"[aa,c,a1] ,d/ a [ca,,c1] a/ c | \
[da,,,a1] c/ a [ca,bc1] {a} | \
[da,,,a1] c/ d [f,,a1] d/ f | \
[hd,f,d2] [f,,,a1] [d,,,,a] |"
5;;2v;[The Sacred End Pavan];Thomas Morley;;OT;ConcR337;C;"[,dda3/4] ,c/4 ,d/ a | \
[bdda/] d/4 b [acd,e/] b/4 a | \
[,dda1] f | ,,e/4 f d ,g d f ,,e/8 f d/4 |"
6;;3v;dat mout ich hebben / Nowe to bed;;;OT;;3;"[aacc,a1] | [aac,,a3/2] ,d/ [,cdca1] | \
[,a,c,e3/2] ,,d/ [,,cc,a1] | [,,def2] [,,cc,a1] | \
[,,da,c3/2] ,,c/ [,,ab1] | [,af,,a2] z1 | \
[,,c,,a2] ,,,c1 | [,,cc,a3/2] ,,d/ [,a,c,e1] | \
[,cdeec3/2] ,e/ [aa,c,a1] |"
7;;4r;The passinges messuers galiard;;Passamezzo Galliard;OT;ConcR183;3;",,d/ ,a | [,bd,a3/2] ,d/ ,b ,a | \
[,bd,a3/2] ,d/ [,bd,a1] | \
,,,,,d/ [,ab] ,,,a ,,d ,,b ,,a | \
[,ab,,d1] ,,a a/ ,d |"
8;;4r;A galliard Mr Clark;Anthony Holborne;Clark's Galliard / Quadran Galliard / Jest;OT;ConcR8;3;"[,ab,,d/] ,b [,df,,,d1] [,ddef] | \
[,dff,d3/2] ,,f/ ,,g ,d | [aacc1] [aa,,c/] ,,,c [,ca,c] ,,d | \
[aac,,a3/2] ,,d/ [aac,,a1] | [,ab/] ,b ,d ,,a [a,bc1] |"
9;;4v;Delight;John Johnson;Delight Pavan, consort part;OT;ConcR12;C;"[aabc3/4] ,d/4 a/ c [dabc1] [caabc] | \
[a,b,d/] ,,,c/4 ,,a ,,b ,,a ,,b ,,d [a,b,d/] ,,,c [a,b,d] ,,d | \
[,efec1] [aabc] [ca,b/] ,a [aabc] [,c] |"
10;;5v;A pauan mr Johnson;John Johnson;;OT;ConcR2677;C;"[,cdca1] ,,,c/ ,d [a,,,a] ,c c1 | \
[c,d,a/] a a ,,,,,e ,,,,,c ,f [fe1] | \
[eff,,a1] c/ ,d [a,,,,a] ,c ,d ,,f |"
11;;6r;Inominie galliard;Nicholas Strogers;;OT;Conc_4416;3;"[,,dca3/4] ,a/4 [,cdc1] ,,,,a | \
[,cd,a3/4] ,d/4 [acd1] ,,,,a | \
[a,,,a/] c/4 e f1 ,,,,a/ f | \
[eff,,a1] [aac] ,,,,,a | \
[acd,a1] [c,,,a/] [a,,,a1] [,d,,a/] |"
12;;6v;the new Medly;John Johnson;The New Medley;OT;Conc_4448;C;"[acd,a2] [acd,a1] [ccd,,c] | \
[eff3/2] [ccd,,a/] [aacc,c1] [,cdca] | \
[cdda3/2] [a,d,e/] [,da,c] ,,,,,c [,cdca1] | \
[,ad,,a/] ,,c/4 ,,d ,,d/ ,,c [,,dca1] [,,dca] |"
13;;7v;Augusti[nes] pavan.;;;OT;ConcR2662;C;"[,cdca/] [,cdc] | \
[,cdca3/2] [acd,a/] [,da,c] [,cd,a] [,daac] ,,c | \
[,cdca3/4] ,d/4 ,c/ ,a [,cdca1] [fcd,a] | \
[eff,,a/] [eff,,a] [eff,,a1] [ccd,,c3/4] ,,f/4 [,c,,,c/] ,e |"
14;;8r;A galliard mr knowles;;Knowle's Galliard;OT;ConcR455;3;"[,,dca3/4] ,a/4 ,c/ ,d [aac,,a1] | \
[acd,a3/2] ,d/ [acd,a1] | \
[,aa,c3/4] ,c/4 ,d/ a [cce,,c1] | \
[caa,c2] [caa1] | \
[,cd,a3/4] ,d/4 a/ c [ea,,,e1] |"
15;;8v;Augustines pavan.;;Augustine Bassano;OT;;C;"[,dda2] [,dda1] [,dda] | \
[abd,a3/2] b/ [dab,,d1] [fg,d] | \
[dbbcd/] a/4 b d a b d [bdda/] d/4 b a ,d ,c ,a |"
16;;9v;A galliard;;;OT;;3;"[acd,a1] [acd,a/] [acd] [acd,a] [acd] | \
[acd,a1] [acd/] [acd] [cdda1] | \
[aa,c1] [,f,ec/] ,e ,c ,f ,e | \
[aac,,a1] [aac2] | [eff,,a1] [eff/] [eff] [eff,,a] [eff] |"
17;;9v;Stanes Morris.;;;OT;ConcR3096;C;"[acd,a1] f [cdda] [ea,,c] | \
[fc,,a1] e/ c [acd,a1] [cdda] | \
[dab,,d3/2] c/ [abb,d1] [,dda/] ,b | \
[,a,d/] ,,d [,acc1] [,cdca2] ||"
18;;10r;The flat pavan.;John Johnson;Flat Pavan, cnst part;OT;Conc_4390;C;"[da,c,a3/2] c/ [aabc1] [cef,c] | \
[aabc/] ,,a [aab,,a] ,,d [caab1] [caabc] | \
[da,c,a/] c/4 d [f,,,a] d c a | \
[,e,ec/] [,f,,c] [aaa,c] ,e |"
19;;10v;The quadrant pauan;;Quadran Pavan, duet treble;OT;Conc_4403;C;"a/ c | c1 a/ h h f e c | \
e3/4 f/4 e/ c a ,d ,c ,a | \
,,d/ ,,d/4 ,a ,c ,d a c a/"
20;;11v;The galliard to the quadrant pavan;;Quadran Galliard, duet treble;OT;Conc_4410;3;"a/ c | e3/2 f/ e1 | a1 c e | \
[ff/] e/4 c a ,d ,c ,a ,,d/ ,a | \
,c/ ,,d ,c ,d a c |"
21;;12v;a pauan Mr Holburne;Anthony Holborne;;OT;ConcR56;C;"a/ c | e3/2 f/ e1 | a1 c e | \
[ff/] e/4 c a ,d ,c ,a ,,d/ ,a | \
,c/ ,,d ,c ,d a c |"
22;;13r;the Earl of Essikes measure;;;OT;;none;"[aacc,a/] ,,d/4 ,a [acdca1] [acdca/] [acd,a1] [aac,,e] \
[ccd,,c/] [ea,c,a1] [ea,c,a/] [ea,c,a1] [,acc,a/] \
,,d/4 ,a [acd,a1] [aac,,e/] [fc,e,c1] [ea,c,a/] \
[ca,bc3/4] ,,c/4 [ca,bc1] [aacc,a] ||"
23;;13v;A pavan;;My Lady P. Pavan;OT;ConcR229;C;"[cdf,c3/2] ,,,,e/ [cdda1] [,df,c/] d | \
[fc,e3/4] [d,,c/] [cdca1] [ea,c] [g,,e/] e/4 g | \
[he,e,h3/2] h/ [fh,a3/4] h/4 [da,c/] c/4 a |"
