PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;c moll;4r;(#1) [Prelude];;;1a;;C;"{,,,a}1 ,,,,a/ ,,,c ,,d ,a ,b ,,d | \
a1 ,,,,a [,abdc] ,a | \
,,d1 a ,,,,,a [aabc] | \
,,,a1 ,,,,d ',,,,c/ ,d ,,b d | "
2;c moll;4v;(#2) [prelude];;;1a;;C;"{,,,a} ,,,,a ,,,c ,,d ,a ,b ,,d a ,,,,a [abdca] \
,,,,,d ,,,,,c ,,,,,a {a} {,a} [,bbcd] ,d a ,b d | "
3;g moll;4v;(#3) [prelude];;;1a;;C;"{,,,a}/4 ,,,,a ,,,c ,,d ,a ,b a ,,,,a [abdc] c | \
,,,,,a/8 ,,c [ef] ,,,a ,,,,d f ,,,,,a ,,,h h ,,,g ,,,,a \
[ifh] [h,f] [,fg] f"
4;F dur;5r;(#4) [prelude];;;1a;;C;"{a}/4 ,,,a ,,d ,d a b ,,,,d ,,,,b ,,,,a ,,,,,d [d,ff] ,f f | \
{a} d b ,,d a ,,b ,,,d ,d a ,,,,a ,,,c ,,d ,a ,b ,,,,,d ,,,,,b"
5;g moll;5v;(#5) [prelude];;;1a;;C;"{,,,a} ,,,,a [,,dc] ,a ,c ,d a c e a f \
,,,,,a ,,,c [ef] ,,,a [ff,,d] h ,,,h [hf,g] ,f ,,,h [ffg] \
,,,f ,,,d [ffd] f"
6;a moll;5v;(#6) [prelude];;;1a;;C;"f/ {,,,a} ,d ,c d [b,,a] ,,d a ,,b ,,,,a ,,,d ,d ,,,c ,,d ,b \
{,,,a} ,,,,d ,,b ,,,d [,,ea] ,,,,,d ,,,c ,,,a ,,,d"
7;a moll;6r;(#7) [prelude];;;1a;;C;"{a}/ ,,,a [,dd] a b {a} ,,,a [bdd] a ,d ,,,,a [abdc] \
,,,,,d ,,,,,b ,,,,,a ,,,c [da] ,,,,,b [dab,,d] ,c"
8;F dur;6v;(#8) [prelude];;;1a;;C;"{a}/ ,,,a [,dd] a b ,d d b a ,d [add,a] ,c ,,b [,dd{a}] \
a c ,d [fd,a] d [cd] d [ab] c [,da]"
9;F dur;6v;(#9) [prelude];;;1a;;C;"{a}/ ,,,a ,,d ,d a b ,d a ,,,,d ,d a ,d ,,,,b ,d a ,d \
,,,,,d ,d a d ,,,,a ,,,c ,,d ,d a ,d"
10;B dur;7r;(#10) [prelude];;;1a;ConcR2372;C;"[ddff/] f h [f,,e] ,d h ,,,,,a ,,,c [aab] c d ,,,a ,,,,d \
a ,,d f {a} ,,,a [,dd] a c ,,,,d ,,,,c ,d ,,b d"
11;d moll;7r;[Prelude];;;2;Conc_3990;none;",a {,,,a} ,,,,a ,,,a ,,a ,a ,c a ,a e ,,,,a \
,,,,,e ,c e c ['aaaaa{...a}] ,c a ,a ,,,,,d ',,,,,b ,a a"
12;D dur;7v;Praelude;;PAN 1.094;3;;C;",a ,,,,a ,,,c ,,d ,a {,,,a} {,,a} {,a} ,,,,a \
,,,c ,,d ,a ,,b ,a | \
[,,aa{a}] ,a ,c a {,,a} ,,a b ,,c"
13;D dur;8r;Courent;;PAN 4.025;3;Conc_5200;3;",a1 | \
[,adca3] | \
[,cc,a3/2] a/ b d | \
a1 ,,,,,c ,,,,e | \
[aaae1] ,,,,,a [faa{a}] | \
[d{,a}1] a [faa{a}] | \
[b{,,a}1] [a{,,,a}3/2] ,c/4 a | \
,c1 ,,,,,a ,,,c | \
[,cc2] :||:"
14;g moll;8r;Chanzon;Guedron;Enfin ces beaux yeux - PAN 4.011;4a;Conc_287;C;",a1 | \
[,aaa{a}1] ,,,,a [,aaa] | \
[,aaa2] [,bca,d/] ,a | \
[,,cc{,a}1] ,,,,d [,,cc] | \
,a1 [,aaddb3/2] ,,c/ | \
,,a1 ,,,a [,,,c{a}] | \
,,a1 [,,c,d3/2] ,,a/4 ,,c | \
,,a1 ,,,,,b ,,,,d | "
15;g moll;8v;[Courante];;PAN 4.325;4a;;3;",,,a1 | \
[,,,aa{a}3/2] ,,,d/ ,,,c ,,,a | \
,,,,e1 {,,,a} ,,,,a | \
,,,h3/2 ,,,f/ ,,,d ,,,c | \
[,,,d{a}1] ,,,f ,,c | \
[,,c{,a}3/2] ,,f/ ,,e ,,f | \
,,h1 {a} {,,a} | \
{,,,a}2 ,"
16;G dur;9r;[Courante];;PAN 4.006;5;Conc_3477;3;"e3/4 f/4 [h{a}1] | \
,f1 ,e3/2 ,f/ | \
,h1 {,,,a}/ h f h | \
e1 {a}/ e [c{,a}] e | \
[a{,,a}3/2] ,,,,c/ ,,,,a ,,,,c | \
[,c,,,d1] a [,a,,,c] | "
17;G dur;9v;[Courante];;PAN 4.326;5;;3;"h1 | \
[haa{a}3/2] a/ c1 | \
e1 [ce,,a3/2] a/4 c | \
[a{a}1] ,,,,a ,,,a | \
[aaa3/2] h/ f h | \
[eaaa1] {a} {,a} | \
{,,a}1 h [g,,,,a] | "
18;d moll;10v;Cour:;;PAN 4.327;6;;3;"e/ c/4 e | \
[a,,,a3/2] ,c/4 a ,a1 | \
[,c,c1] ,,d [,,c,,a] | \
,a1 {,,,a}/ ,,,c ,,,,f ,,,c | \
[a,,,d1] ,,,,a ,,,,d/ ,,,a | \
,,,c1 {,a}/ ,,,a ,,,c ,,a | "
19;G dur;11v;Courante;;Allemande - PAN 3.130;5;;C;"[,adc2] [,c,,,d/] ,,,,,c ,,,,,a ,e | \
[af{a}1] [c{,a}3/2] a/ c1 | \
[e{,,a}1] ,f e3/2 g/ | \
[h{,,,a}/] c e ,f c ,e a ,c | "
20;D dur;12r;Cour:;;;7;Conc_2722;3;",a1 | \
[,aaaa1] {,,a}/ ,c ,e ,a | \
{,,,a}3/2 ,e/ ,c ,,a | \
,a1 {,,,a} ,,,,a | \
[,aaa2] a1 | \
[f,f,,a3/2] h/ f1 | \
[d{a}1] ,,a ,a | "
