PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;5;Fantasia del primo Tono;;;cittern;;C|;"d3/2 f/ | g/ d i1 | i1 h | i1 i | [lf1] m/ ,h | [li/] ,f ,l1 | \
l1 [qk] |";italiantab
2;;7;Fantasia del quinto Tuono;;;cittern;;C|;"i2 | i1 f | g1 i | ,d1 i | [fd1] ,a | [db1] [id] | \
[li3/2] ,h/4 ,f | [ld1] [gf] | [ic1] [la] | ,f/ i g ,a |";italiantab
3;;9;Non mi tolga il ben mio;;;cittern;ConcR1196;C|;",,f1 i | [,dc1] [fdh] | [icf1] [,dc] | [gaa1] [,hfaa] | \
[dcf/] ,,f [fdcb] [,dh] | [,dh/] [,cf] d [,ae] | \
[ifff/] ,,,f [,hfga] ,h |";italiantab
4;;10;Dolce Signoria mia a 4;Lelio Bertani;;cittern;;C|;"[ihfga2] | [ifff1] [ihfga] | [ldd1] ,a/ [idc] | [gfac1] ,,,f | \
[,hfga1] ,,f | ,d1 i/ ,h | [hf1] [ihf] | \
[lge1] [nhf] | [ohh1] [nff] |";italiantab
5;;12;Appariran per me a 4;Orlando Lasso;;cittern;;C|;",f1 [,ff/] ,f | [,cf/] ,,f [,dc1] | [,fe/] ,d [dcf] ,a | \
[dcf/] d [,cffe] ,,f | [,dcb1] [,fedc] | [dcf/] ,d [ifff] ,h |";italiantab
6;;13;Quale piu grand'amore a 4;Cipriano Rore;;cittern;;C|;",,,,a2 | [,,,,ed1] [,,,,ed] | [,,ffe1] ,,,,a/ ,,d | \
[,,cb/] ,,a ,,,,a ,,,,,c/4 ,c | [,dcdea1] [,cf] | \
[,aab1] [,aaa] | [,cf1] ,,f | [,cc1] ,,,b |";italiantab
7a;;15;Io mi son giovinetta a 4;Ferabosco;;cittern;Conc_3995;C|;"[liai2] | [lhhh1] [liai] | [nlfi1] [,,fi/] [lfd] | \
[khcf1] [lhhg/] ,,,,,a | [icc/] ,h [lhhga1] | \
[gfddc3/2] ,,f/ | [,hhgka/] ,a [,dc] [fa] |";italiantab
7b;;15;[2a pars];Ferabosco;Io vo per verdi prati;cittern;;C|;",f1 l | ,i1 o/ ,i | ,h/ [,ql] [nh] i | [,nff1] [,liai/] ,,,,i | \
[,ih/] ,,,i [,hhg] [,,hg] | [,fff/] [,hc] [lhd] ,f |";italiantab
8;;16;Io son ferit'hai lasso a 5;Gianetto da Palestina;;cittern;ConcR1207;C|;",a2 | ,a1 ,a | [,ff1] ,,d | [,fi1] ,f | [ldh1] [,dh] | \
[lin1] l/ [,hl] | [ifi1] [fdh] | [mf/] ,,f ,,f1 | \
[llai1] ,i/ ,h |";italiantab
9;;18;S'ogni mio ben havete a 6;Striggio;;cittern;ConcR2067;C|;",a1 ,a/ ,a | ,,f1 ,a | [,ad1] ,a/ ,a | [,,cb1] [,ad] | \
[dbf1] d/ d | [lddd1] [lddd/] [lddd] | [ifc/] ,c [lddd1] |";italiantab
10;;20;Canzone di Florentio Maschera a 4;;;cittern;;C|;"l1 [lf/] i | [gf/] [ld] [ic] [gf] | [fd/] ,c ,a l | \
[ic/] ,d [gf] f/4 d | f/ ,e/4 ,c [feh1] |";italiantab
11;;23;Canzone di Florentio Maschera a 4;;;cittern;;C|;",f1 [lf/] ,h | [li/] n [oh1] | [nf1] l/ ,e | ,f/ l [kc] h/4 k | \
[liai1] [,aa/] ,,c | [,ad/] ,c [,dc1] |";italiantab
12;;26;Ma tu prendi a diletto;;Per sonar con la citthara da quattordeci corde.;cittern;ConcR2767;C|;",a3/2 ,a/ | ,f/ g ,a f | [gaa/] ,a ,f [,fa] | [fdh/] [,dh1] [,cg/] | \
[fdh1] [,ccc] | [,ecdea/] ,,c ,a ,,,,,a |";italiantab
13;;28;Amor mi sforza amar una crudela;Lelio Bertani;con staff;cittern;;C|;",,f1 ,,,b | [,cf1] [,ecb] | [dae1] [dcf] | [,hfga3/2] [dc/] | \
[,dcba1] [,ccb] | [,aab1] ,,,a | [,df2] :||: \
z1 [,ccc] | [bad1] [dcf] | [,hfga1] [,hfga] |";italiantab
14;;29;Come son vivo oime;Paolo Virchi;con staff;cittern;;C|;"[dcf1] [dcf/] [hfk] | [ffh/] [feh] [,fa] [lfa] | \
[nff/] [lfe] [iff] [ihc] | [hfk1] [iff] | [feh/] [hfk] [ffh] ,e | \
[haa/] :||:";italiantab
15;;30;Io vidi solo il fare trato Amore;Lelio Bertani;con staff;cittern;;C|;"z/ [hfga] [hfga] [hfga] | [hfga1] [dcf] | [gad1] [,hfga/] [dcf] | \
[dcf/] [,dcdea] [,ccd] ,,,c | [,,cdea/] :||: [,dh] [,cf] [,dc] | \
[,ad/] l [icc] f |";italiantab
16;;31;Donna non trovo pace in alcun loco;Lelio Bertani;con staff;cittern;;C|;"z/ [fdh] [fdh] [hfk] | [ihl/] [lhh] [hfk1] | \
[fdh/] [dcf1] [,fk/] | [ffh/] ,e [hfa1] :||: \
z/ [,hfga] [,hfga] [gf] |";italiantab
17;;32;Claudia gentil col tuo si dolce riso;Lelio Bertani;con staff;cittern;;C|;"[fdh1] [fdh/] [fdh] | [fdh1] [ihc] | [hfk1] [nlf/] [laa] | \
l/4 i [hhc] f [hhk/] ,g | [fcc1] :||: [ldd1] | \
[ldd/] [ldd] [ldd1] |";italiantab
18;;33;Se si vedesse fuore;Paolo Virchi;con staff;cittern;;C|;"[ihfga1] [ihfga] | [ihfga/] [gaa/4] ,,,b ,a ,c [fdc/] | \
[ddd/] [dcf] [,hfga1] | [ihfga1] [,hfga] | \
[ihfga/] [gaa/4] ,,,b ,a ,c [fdc/] |";italiantab
19;;34;Chi vuol veder gigli rose e viole;Lelio Bertani;con staff;cittern;;C|;"[ihl/] [ihl/4] [ihl] [ihl/] [lid] | [ihl3/2] [ihfga/] | \
[gfa/] [fdc] [ddd] [dcf] | [,hfga/] [,hfga1] [,hfga/] | \
[dcf/] [,dh] [ddf] ,c | [,dcba1] :||:";italiantab
20a;;36;Padouana de la Milanese;;;cittern;ConcR3561;C|;"[liai] | [liai3/2] m/ | l/ i g f | [gfa/] i/4 l m/ l | \
i/ g f d | [fdf/] ,a/4 ,c ,d d f g |";italiantab
20b;;38;Saltarello de la Milanesa;;;cittern;ConcR3559;C|;"[lia1] | [lia3/2] m/ | l/ i g f | [daa/] f/4 g f/ d | \
[fdf1] ,a/ ,c | ,d/ ,f [fdf] g |";italiantab
21;;39;Saltarello novo;;;cittern;ConcR3560;C|;"h/ i | [lhhh1] [ifff] | [haa/4] f h i h/ f | ,f1 f/ h | \
[ifff/] h f d | [cxac3/4] a/4 c d f h |";italiantab
22;;41;Saltarello del Mangiavino;;;cittern;;C|;"f/ f g i | [lil1] ,i/ l | [ihl1] [lil] | [gfi1] [ihl] | \
[lil/] o/4 m o m l i | [lil1] [ihl] |";italiantab
