PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;;Concordances from Brown: Instrumental music printed before 1600;;;;;;
1;;1r;Fantasia Prima;;;cittern;;C;"k2 k1 h | f1 ,e [fe] [,ce] | [kak2] [kak1] ,,e | \
[,ede1] ,,a [,ede] ,,e | [hag1] ,a [kag/] h f e |";french4tab
2;;1v;Fantasia 2;;;cittern;;C;"k2 g1 d | [hg1] g [eeg] ,a | [dee1] [,ec] [dce] ,,e | \
[dac/] c/4 a d/ c [daac1] k | p1 m o [ke] |";french4tab
3;;2v;Fantasia 3;;;cittern;ConcR3082;C;"d1 d/ c a1 ,a | ,,e1 ,c [ka] [ke/] h | \
[ge1] [ed] [dc/] e [ga] ,c | [ed/] [ge] [hg] [kh]";french4tab
4;;3r;Fantasia 4;;;cittern;ConcR3083;C;"z1 d f f/ h | k1 [ka] [hd] [fd/] [fe] | \
[eg1] [fea/] e [dbd1] ,,d/ ,,e | [eag] d [eag1] [fed] e/ d |";french4tab
5;;3v;Allegez moy;;;cittern;ConcR855;C;"[fede2] [fede1] [edea] | [daab/] [daab] [dbad] [dbad] \
[caca/4] a c d e d c a | [cac1] [caca] [daab/] ,,e [daab] ,c |";french4tab
6;;4v;Susanne un jour a 4.;;Lupi;cittern;ConcR198;C;"z1 [daa] [daab2] | [dbad2] [,aca/] c ,a d | [caca1] [caca] [caca] [caca] | \
[dbad/] e [fdde1] [eded/] f [fded] e |";french4tab
7;;5v;D'ou vient cela;;;cittern;ConcR852;C;"[daab2] [daab/] e f d | [hgeg/] f e d [caca] a c d | \
[caca1] c [daac/4] c d e [daac/] e |";french4tab
8;;6v;Languir me faut;;;cittern;ConcR200;C;"[daac/] ,,,a ,,,c ,,,a [daac/4] c d e [daac] c a ,a | \
[aeed/4] ,a ,c ,d ,c/ ,d [aeed] c [dcac] a |";french4tab
9;;7v;Tant que vivray;;;cittern;ConcR854;C;"[kaak/] h k m [kaak1] h | [geae/] e g h [geae/] e/4 d | \
[edea1] [kagi] [ihia/] k g i |";french4tab
10;;8r;Un Advocat dict à sa femme;;;cittern;ConcR2969;C;"[daac2] [aeed1] [aeed] | [edea/4] d e g [edea/] e [hgeg] ,,g ,,i ,,,i | \
[gege1] [edea] [edea/] d/4 e [daac/] c/4 d |";french4tab
