PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Incipits prepared with the help of Sarge Gerbode's transcriptions on his website;;;;;;;
1;;8r;"1. ""Frisch auff mein Hertz [; sei wolgemuth]""";;"suo Petro Fabritioni ? nouam ponebat; f.8v: 2. ""Laß ab, laß ab, mein mattes hertz""";OT;ConcR1011;C;"z1 [,da,c] [,aaac] [,abc,a] | [,cdca3/2] [,,da{a}/] [,aba,d1] [,cd,a] | \
[,dd{a}/4] ,c ,a ,,d ,,b ,,a ,,,c ,,,a z1 [,dda] |";germantab
2;;8ar;3. Ein Ander Neuw Liedtl - Catharina;;" ""Crefftige liebe thutt mich zwingen"" f.8av: 4. Judith ""Jungfrauw wolt ir mein meinung recht vorstahn""; f.9r: 5. [ANNAMARIA] ""Ach was mir ist durchschoßen""";OT;;C!;"[aabc/] |: [aabc/] [acdc] [cdda/4] ,,a [ddf,c/] | \
[a,b,d/] [,,cc/4] ,,d [,dfec/] [,dfec] | [acd,a/] [dab,c] [dfg,d] [cdda/4] ,,d | \
[ddf,,d3/2] [aabc/] :|";germantab
3;;10r;"6. ""Ach ach wie brint so""";;"P.L. ponebat ""Ach, ach, wie brindt so ungeheur"" ";OT;ConcR3493;3;"[caa,c1] [caa,c] [caa,c] | [caa,c2] [a,bc,a1] | [caa,c2] [dabc1] | \
[caa,c2] [caa,c1] | [aabc2] [caab1] | [aabc3/2] [cdda/] [dbb,d1] | \
[cef,c3] | [cef,c3] :||:";germantab
4a;;11v;7. Ein schon Nachbar Liedt Husmanni;Valentin Haussmann;"[BEATA] ""Bey myr mein Hertz, gantz Jammerlich""";OT;ConcR827;C;"[,dda{a}1] [,aba,d/] [,cdca] [,daa1] [,daa/] [cdda] | \
[cdda/] d f c [dabc] c a ,d | \
[fcd,a3/2] ,d/ [,cdca/] [,,da,c] [,ab,,d] ,,,,a |";germantab
4b;;11v;[Proportio];;;OT;;3;"[,dd{a}3/2] a/ [,dda1] | [,a,,,d1] ,,d/ ,a [,cd,a1] | \
[,dd{a}1] ,a/ ,c ,d a | [,dda2] [cdda1] | [cdda3/2] d/ f1 | \
[da,c2] [cdda1] |";germantab
5;;12r;8. Caspari Husmanni;Valentin Haussmann;"[MARTHA] ""Muß den die frauwe mein""";OT;ConcR828;C;"[,dda/] |: [,dda/] [,da,c] [acd,a/4] c d a [cdda{a}3/2] [cdda/] | \
[cdda/4] ,c ,d a c a c d [cdda1] [acd,a] |";germantab
6;;12v;9. Rolant: Eiusdem Autoris;Valentin Haussmann;"SOPHIA ""Schones lieb ich thue dir klagen"" f.13r: 10. Ein newes Liedt. [ANNACONRADES] ""Ach wie so stetiglich, thut itz mein Junges hertz""";OT;Conc_4430;C;"[abd,a3/2] ,a/ ,,d1 f | [da,c,a3/2] c/ a c d a | \
[fcd,a1] [aacc] [a,dd/] ,d/4 ,b ,a/ ,,d |";germantab
7a;;13v;"[11.] ""Mein hertz mit schmertz""";;;OT;ConcR40;C;"[,,da{a}1] [,,da{a}/] [,,da{a}] [,dda{a}1] [,dda{a}/] [,dda{a}] | \
[acd,a/] c d f [cdda1] a/ ,d | \
[,cdca/] ,d [ccd,a] a [,ddef2] :||:";germantab
7b;;14r;11. Ein schon Liedt Alio modo;;"[MARGARETA] ""Mein hertz mit schmertz ist vberall verwundet""";OT;ConcR40;C;"[,,dca1] [,,dc/] ,,,,a [,dda1] [,dd/] ,,,a | \
[acd,a/] [cdda] [dabc] [fcd,a] [cdda1] [acd,a/] [,da/4] ,,,,c | \
[,cdca/] [,dbac] [,ddca] ,c [,daa2] :||:";germantab
8;;15r;12. Ein schon neuwes Liedt;;"[MARGARETA THEODORUS] ""Mein Junges leben hatt ein endt"" f.16r: 13. Ein schon Liedt [""SOPHIA""] ""Seht ihr mein hertz, in liebes feur so brinnen""";OT;;3;"[aacc1] [,aabc] [aacc] | [caf,c/] ,f ,e ,c [cef,c1] | \
[aacc1] [acd,a] [,aa,c] | [aac,,a2] [cdda1] | \
[dabc/] c a d c a |";germantab
9;;16v;14. Ein Ander;;" [VRSVLA] ""Vertrawt Ehrliches bildt, mein Auffenthalt und schilt""";OT;;C;"[fdda1] [fdda/] [ddf,,d] [cdaa1] [h,,f,d/] d | \
[fd{a}/] c [da,,,a] a [cdf,c2] | \
[cdf,c1] [cdaa/] [ac,,a/4] ,,b [,dfec1] [,cee,c/] ,,a |";germantab
10;;17r;15. Ein gar newe Liedt, Im thon wie Actaeon;;"Petry Petro Ponebat ""Elend hatt mich umbgeben""; f.17v: 16. SOPHIA ""Seitt gegen mir eins mild""; f.18r: 17. Ein schon Liedt ""Liebe hatt mein hertz beschwerdt""; f.18v: 18. Ein ander ""Soll es sein?""; f.19r: 19. Ein ander schon liedt ""Annecken mein schetzechen bedenke dich recht""";OT;;C;"[abd,a/] |: [abd,a/] [,ac,,e] [,bdca] [,dd,,b] [aac,,a3/4] ,d/4 [,cd,a/] ,,d | \
[,dda/] [acd,e] [cdda] ,d [acd,a1] [acd/] [abd,a] :|";germantab
