PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;d moll;1;A preludium;;;;;none;",a/ {,,,a} ,a ,a ,,a ,,,a ,a [,aaa] ,a [,'c] a ,,,,a {,,,a} \
[aaa] a [,aaa] ,a 'c [eaa] e [eaa] e {,,,a} [eaa] e {,,a}"
2;d moll;2;A preludium;;;;Conc_1799;none;",a ,,a ,,,a ,,,,a ,a {,,,a} ,,,,a ,,,a ,,a ,a [,'c] a ,a \
'e ,,,,a ,a ,,,,,e ,,a [,'c] e ,,,,a ,c a f 'e"
3;d moll;3;A preludium;;;;;none;"[,aaaa] {,,,a} [,'aaaa] ,c ,,,,a [,c,,,e] ,,a a ,,,,a f \
,,,,c ['e,,a] {a} ,,,e ,,c [,,d{,,a}] ,,,c ,,,,a [,,aece] \
,,,c ,,,a {,,,a} ,,,,,f ,,,,c ,,,,,d"
4;d moll;4;A preludium Gauter of france;;Probably Denis rather than Vieux;;;none;"{,,,a} ,,,,a ,,,a ,,a ,a ,c a c ,,,,a ,,,a ,,a ,a e \
,,,,c (,,,,d e [,,,,'c]) ,,,,a ,,,,,e e c ,c a ,,,,a ,,,a ,,a"
5;g moll;5;sans titre;;A Tune - PAN 12.018;6g;Conc_1891;none;",,,a [,,,'a{a}] ,,,c V,,,d ,,a | \
[,,'c{,a}] ,a [,aad,b{5}] | \
,a [,,'c{4}] ,,a [,,,'c{,,,a}] ,,,a [,,,aVe{a}] :: \
,f [,faa{a}] ,d [,'c{a}] ,a | "
6;d moll;6;Allmain Mercure;J.Mercure;;;Conc-1892;C;"e3/4 e/4 | \
['eaaaa2] {,,,a}1 'k3/4 k/4 | \
,,,,a1 'e3/4 e/4 ['fa{a}2] | \
z1 'e3/4 e/4 [eaaaa3/4] c/4 'a3/4 ,c/4 | \
(,,f/ [aa] ,,a) ,,a [aab2] | "
7;a moll;7;A tune;;A Tune - PAN 12.018;NAO;Conc_1891;C;",,a1 | \
[,,a,,a3/2] [,,'c/] ,,d3/2 ,,d/ | \
[,'a{a}3/2] ,a/ [,c{4}3/2] ,c/ | \
[,a{,,,a}1] ,,d/ [,,'c{a}1] ,,a/ | \
[,,aec{5}3] :: e1 | \
[eca1] c/ ['a,,,,a1] ,c/ [,'a{a}1] ,a/ ,c1 {4}/ | "
8;d moll;8;Corant Mercure;F.Dufault or J.Mercure;;;Conc_324;3;",a1 | \
[,aaaa1] [,'c/] (,a/4 ,c) a1 | \
[,,dcc3/2] ,a/ [,,'b1] | \
[,,aa'd1] [,,'c/] (,,a/4 ,,c) ,,d/ ,,,,c | \
[,,,,'a/] ,,,a ,,b ,,d ,,a1 | \
,,,,,d/ ,,a [,,,,,'b] ,,a ,,,c ,,a | "
9;d moll;9;Sarabande Hubert;Hubert;;;;3;"[aaaa1] #c e | \
[ece,,e1] {,,,a}2 | \
[,aa,a1] [,'c{a}3/2] ,a/ | \
[,,'e,,a3/2] ,a/ [,a,,a1] | \
[,,dad{,a}1] [,,da] ,a/ ,,c | \
[,,bc{a}3/2] ,,a/ [,,a,,a1] | "
10;F dur;9;Sarabande du fau;J.Heart;Sarabande Madame Francoise - PAN 5.004;NAO;Conc_284;3;"{,a}1 [,,da2] | \
[,,da,a3/2] ,a/ ,,d1 | \
[,,baab3/2] ,,d/ ,,a1 | \
[,,,'c{4}3/2] ,,,a/4 ,,,,c ,,,a1 :: \
{,a}1 [,,aa2] | \
[,,,c{,,a}1] ,,a ,,b | "
11;d moll;10;Allmaine Peeter Warner;P.Warner?;;;;C;",a/ | \
[,aaaa1] 'e3/4 e/4 ,,,,,e1 c3/4 e/4 | \
[aa,,a1] {,,,a} ,,,,a/ ,,,a ,,b ,,,,,d | \
,,a/ ,,,,,b ,,,,,a1 {5}/ ,c ,d ,,,,,a | \
,c/ {a} [,aa{,a}1] [,aaa{,,a}] [,,'e] | "
12;d moll;10;Saraband Hubert;Hubert;;;Conc_1895;3;"{,,,a}1 [eda2] | \
[edaaa2] {a}1 | \
'c1 e a | \
[,'c,,,a3/2] a/ [,a,,a1] :: \
{,,,a}1 [ada2] | \
{4}3/2 ,c/ [a{,,,a}1] | \
[,a,,,b1] {a} ,c | "
13;d moll;11;Corant Henry Allaby;;;;;3;",a/ ,a | \
[,'aaa{,,,a}3] | \
[,aaaa1] [,'c3/2] ,a/ | \
[,,e,,a1] ,,,e3/2 {a}/ | \
[,a{,a}1] [,'c{,,a}3/2] a/ | \
[a{,,,a}1] ,,,,a 'c | \
[e,,,,a1] [c{5}3/2] a/ | \
[,'c{4}1] ,,d3/2 {,,,a}/ | "
14;d moll;12;A Toy Mr Charles;;"""flat""";;;6/4;",a1 | \
,,,,a1 ,,a ,a 'e2 ,c1 | \
([a{,,,a}1] c) [,'c] ,a2 ,,d1 | \
{,,a}1 ,,,c ,,d [,,dc] ,a ,,b | \
[,,'a{,a}3] ,,,a2 ,d1 | "
15;d moll;13;A short Peeter Warner;P.Warner?;;;;3;"[#aaaaa1] c e | \
[,,,a{,,,a}1] ,,,,a3/2 ,a/ | \
[,,e,,a1] ,,a3/2 ,d/ | \
[,#c{4}1] ,,d (,,,,,b/ ,c | \
a1 ,,,,,d) {4}/ ,d \
,c ,,d ,d1 {,a} | "
16;d moll;14;Co: Mercure;J.Mercure;;;Conc_1896;3;",a1 | \
[,aaa{,,,a}3/2] ,c/ a c | \
,,,,a/ a ['a,,,,e3/2] c/ | \
[#eaa{,,,a}3] | \
[eaaaa3/2] ,h/ g h | \
[k{,,,a}1] [h{,,a}3/2] h/ | \
[#h{,a}2] e/ c | "
17;C dur;15;sans titre;Du But;Sarabande;;Conc_93;3;",,d1 | \
[,,dccd{4}1] [,,dcc3/2] ,,b/ | \
[,,aad{,a}1] [,,aad3/2] ,,a/ | \
[,,,c{,,a}/] ,,a [,,,'a{,,,a}3/2] ,,,c/ | \
[,,,,cd1] ,,,a/ [,,,c,c1] ,,,c/ | \
[,,a,,a1] ,,c/ [,,d,c1] ,a/ | "
18;d moll;16;Corant du fau;F.Dufault?;"""sharp""; p.17 empty";;;3;",a/ [,'a3/4] ,,e/4 | \
[,aaaa1] [,'c] a | \
[,'c,,,a1] a [c{a}] | \
[eda{,a}3/2] c/ e1 | \
[cc,,,d1] e [a,,,a] | \
[,c,,,a1] {5} [,,#c3/4] ,,e/4 | \
[,#aaa{,,,a}1] [,'c] a | "
19;F dur;18;Allmon Pinell;D.Gaultier;;;Conc_888;C;"a1 | \
[ada{,a}3/2] ([,'c/4] ,a) ,,d/ ,a [,,'b] ,,,c | \
,,,e/4 ,,d ,,,,d1 ([,,,,'c/4] ,,,,a) ,,,,,d3/4 ,,a/4 \
[,,,c,b3/4] ,,a/4 | \
,,,,,a/4 ,,,a ,,d/ {a}/4 ,,,,c ,,b/"
20;F dur;20;Co: Pinell;Pinel or Bocquet;;;Conc_5;3;"a1 | \
[aVda{,a}3/2] e/ 'c a | \
[,c,,,d/] a [,'a{a}3/2] ,,d/4 ,a | \
,,d1 {4}/ ,,d [,,'b] ,,a | \
V[,,b{a}1] [,,'b,c3/2] ,,a/ | \
[,,aaVd{,a}3] | "
