PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;;;Die meiste Konkordanzen sind durch John Robinson zu Verfügung gestellt;Most Concordances supplied by John Robinson;;;;
1;;3r;Praeludium;;;OT;ConcR1066;C;"[fda,,{a}/4] d c a [c,,a] d f c [d,,c] c a ,d [a,,,d] c d a | \
[c,,a/4] d c a [,d,,c] a c ,d [a,,,d] c a ,d [,c,,a] ,d a ,c |";italian7tab
2;;3v;Courente gothier;Dubut;CLFDub N°68;OT;Conc_1763;3/4;",,a1 | \
[,,aa{a}3/2] ,,b/ ,,d1 | \
[,,dc{,a}1] ,,b [,,aa{a}] | \
{,,,a}1 [,,,ea] ,,,c/ ,,,,e | \
[,,,af1] {a} ,,d | \
[,dd1] {a} [,c,,,a/] ,a | \
[,,d,,c1] ,,,a [,,b,,d/] ,,,,a |";italian7tab
3;;4v;Courante;;;OT;ConcR500;3/4;"f1 | \
[f{a}2] [d,,,,d1] | \
[f,,d2] [d,,,d1] | \
[bbd,,b1] ,,,,d ,,,d | \
[bbd3/2] d/ f1 | \
[g,,,,d1] ,d ,f | \
[,g,,d3/2] d/ f ,g |";italian7tab
4;;5r;Courante;;;OT;;3/4;"c1 | \
[cdda{a}3] | \
[ddff,d3/2] f/ d1 | \
[c{a}1] ,d f | \
[fc{a}3/2] ,,d/ ,a ,c | \
[,d{,,a}1] {,a}/ a [c{a}1] | \
,,,,,a1 d ,,,,c |";italian7tab
5;;5v;Courante Galilei;;Volte (RISM A/I G 143, p. 17);OT;ConcR501;3/4;",,a/ ,,c | \
[,,da3/2] ,,f/ ,,d1 | \
{a}1 ,,,a ,a/ ,c | \
[,daa{a}3/2] ,c ,d a | \
[a{a}1] ,,,a [a{,a}] | \
[,da{,,a}2] [,cd{,a}1] |";italian7tab
6;;6r;Courante;;;OT;;3/4;",d1 | \
[,d,a1] ,,,,b ,d | \
[a,,,d1] ,,d [a,,,a] | \
[b,,a1] {a} [,d,,b] | \
[,b,,a3/2] d/ f1 | \
[d,,,d1] ,g [d,b{,a}] |";italian7tab
7;;6v;Ballet GPF;;;OT;Conc_4352;C;"f1 | \
[f{a}3/2] h/ [h,,f3/2] f/ | \
[f,,a2] {a}1 d/ c | \
[a,,,a1] [,d,,,c/] a [c,,,,d] ,d [a,,,a] ,d/4 a | \
[,d,a2] {a}1 ,c/ ,d |";italian7tab
8;;7r;Courante Gothier;;;OT;;3/4;",,d1 | \
[,,d{a}1] [,,,d,a] ,d | \
[,c{,,,a}1] ,,d ,d/ a | \
b1 {a} ,,,a | \
[bcd3/2] ,d/ a b | \
[d,,,d3/2] ,,,,b/ [f,,,a1] | \
[fdf,,d2] [fg{d}1] |";italian7tab
9;;7v;Courante Gothier;;;OT;Conc_3505;3/4;"f1 | \
[fda{a}3] | \
[b,,a1] ,d f | \
[dde,,d3/2] f/ [b{a}] d | \
[a,,,a3/2] ,b/ b1 | \
[bbd,,b1] ,,,,d ,,,d | \
[d,,,d1] ,,,,b2 | \
[d,,,a3/2] f/  [b,,a] d |";italian7tab
10;;8r;Volte;;;OT;;3/4;",,,d/ ,,,c [,,,a,b1] [,,,c,d] | \
[,,,d{a}3/2] ,,b/ ,,d1 | \
[,,bcd1] ,,d [,,,d{a}] | \
[,,,ca3/2] ,,,a/4 ,,,c ,,,a1 | \
,,,d1 ,,,,,b [,,b,,a] | \
[,,d,,b1] ,,b [,,,da] |";italian7tab
11;;8v;Courante P P Meli;Pietro Paulo Melii;;OT;ConcR504;3/4;"f1 | \
[bdd{a}3/2] a/4 b ,d1 | \
,,,,d1 [c,d,e3/2] ,,b/ | \
{a}1 ,,d/ ,a ,c ,d | \
[bdca1] {a}/ d b a | \
[,d,,b/] ,,,,d ,,,a ,,,c ,,,d ,,b |";italian7tab
12;;9v;Courante Messengeau;Mesangeau;CLFMes N°1;OT;Conc_277;3/4;",d1 b ,d | \
f2 ,,,a1 | \
,,,d1 ,,,a k | \
[i,,h2] ,,,,a1 | \
,,,,d1 ,,,,a [g,,f] | \
[f,,d2] [d,,,d1] | \
[b,,a1] [g,,,,d/] b d b | \
a1 ,,,,a {,,,a} |";italian7tab
13;;10v;Volte Gothier;;;OT;ConcR505;3/4;",,,d/ ,,,c ,,,a1 ,,d | \
[,,b{,a}1] ,,d [,,,d{a}] | \
,,,f1 [,,,ca3/2] ,,,a/4 ,,,c | \
,,,a1 {a} ,,,a | \
,,b/ ,,d ,,b ,,,d ,,,c ,,,a |";italian7tab
14;;11r;Volte;;;OT;;3/4;",,d1 ,d a | \
[b,,a3/2] d/ b1 | \
[a,,,a3/2] ,d/ a1 | \
[,dda2] {a}1 | \
[,,bcd1] ,,a/ ,,b ,,d1 | \
[,,bcd3/2] ,,d/ ,,b1 | \
[,,d,,b] [,,bdd] ,,,c |";italian7tab
15;;11v;Courante;;;OT;ConcR506;3/4;",a/ ,c | \
,d1 ,,,a [a,,,e] | \
[b,,a3/2] ,,,,d/ ,,,,b1 | \
,,,,a1 ,,d ,a | \
,b1 ,,,a ,,,,d | \
,,,,b3/2 d/ b1 | \
,,,,d/ ,d a b d a |";italian7tab
16;;12r;Courante D.;;;OT;ConcR1067;3/4;"f1 | \
[fgd{a}1] ,,,a [a,d,e] | \
[b,da3/2] ,,,,d/ [dd,,b1] | \
[fg,,a1] ,f3/2 d/ | \
[,gd{a}1] ,,,a/ d f1 | \
[db,c1] ,,e [bbdd] | \
,,,a1 [bb] [da] |";italian7tab
17;;12v;Galliarda passionata;Robert Ballard;CLFBal I N°71;OT;ConcR467;6/4;"[,dda,,a2] [,dda,,a1] [,dda,,a2] [,dda,,a1] | \
[,dda,,a3] ,c1 ,d a | \
[,dda,,a2] ,,,a1 ,d ,b ,a | \
[,,dcd2] {,,,a} [,,dc] | \
[,,d,a3/2] ,a/ ,b1 ,d [a,,,a] b |";italian7tab
18;;14v;Ballet;;;OT;;C;"[bdda3/2] d/ [a,,,d] b [,d,,b] a | \
[,cdca1] {,,,a} [,cdc2] | \
[,dd,,,a/] a b d f ,,,d [d,,,d1] | \
[bbd,,b1] ,,,d [bbd2] |";italian7tab
19;;15v;Ballet;;;OT;;C;"[b,,a3/2] d/ f1 [,db,,d] | \
[a,,,a3/2] ,d/4 a ,d1 ,,,a | \
{a}1 [,dc3/2] i/ i i | \
[l,,,,i2] [i,,h/] i h ,i | \
[,k,,h1] ,,l ,l/ h [i,,h] l |";italian7tab
20;;16r;Courante / de Mesangeau;Mezangeau;CLFMes N°2;OT;ConcR507;3/4;",d1 | \
[,ddef3/2] ,f/ ,d1 | \
,f1 ,,,,,d ,,,,a | \
,h1 ,,,a ,,,,c | \
,d1 [,c,,,c3/2] ,,f/4 ,c | \
,,f2 {,,a}1 | \
[,,,c{,a}3/2] ,,d/ ,,b1 |";italian7tab
21;;16v;Galliarda;;;OT;;6/4;"[,,def,a2] [,aba,d] [,cdca] | \
[,dda{a}3] a1 [c,,a2] | \
[a,d2][c,,a] [d,,,d] | \
[f,,,a3] d1 [c,,a2] | \
[h{,,a}3/2] f/ [d,,,,a1] a [f,,,a3/2] d/ |";italian7tab
22;;17v;Galliarda;;;OT;;6/4;"[af2] | \
[a,d3/2] ,a/ ,b1 ,,d [bd2] | \
d1 ,b [da2] [ea] | \
[f,d2] ,,,,a1 h [i,,h2] | \
[db2] f [bd] | \
a1 ,b ,,d ,d [,b,,a] ,a |";italian7tab
23;;18v;Courante;;;OT;;3/4;"f1 | \
[fdd{a}2] b3/4 a/4 | \
[b,d1] d [a,b] | \
[,d,d2] ,,,c/ ,,,a | \
[a,d,e1] [,,da] [,,bc] | \
[,,dd1] ,,,,a [,c,c,d] | \
[,d,a,b3/2] d/ a b |";italian7tab
24;;19r;Courante Mesengeau;Mesangeau;CLFMes N°3;OT;ConcR508;3/4;"f1 | \
[fd{a}3/2] d/ b a | \
[,d,,b3/2] b/ a ,d | \
[,c,,a1] ,,d ,d/ a | \
[bdda1] {a}2 | \
[dde,,d1] ,,,,f ,,,f | \
[bbd,,b3/2] h/ [f,,,a] h |";italian7tab
25;;19v;Courante Gothier;;;OT;;3/4;"f1 | \
[fdd{a}1] ,,,a [f,,,e/] d | \
[b,,a1] ,d [g,,,,d] | \
[fdd{a}3/2] d/ [b,,a] a | \
[,d,,b3/2] d/ [c,,,a1] | \
[ddf,,d2] ,,,f1 | \
[bdd{a}1] d/ b [a,,,a] b |";italian7tab
26;;20v;Courante Gothier;;;OT;Conc_278;3/4;",,d1 | \
[,dda{a}3/2] g/ ,d1 | \
[,c,,a1] ,,d ,d | \
[,d,,b1] ,,,,,d/ a b1 | \
[b,,,,b1] [,bd] b | \
[,ee1] ,,d/ ,,b ,,,d1 | \
[gd,f1] ,f [fg,d] |";italian7tab
27;;21r;Courante Gothier;;;OT;Conc_1771;3/4;"b1 | \
[bdd{a}3/2] d/ b a | \
,d1 [,c,ca3/2] ,a/4 ,c | \
,d3/2 ,,,,b/ ,,,,a ,,,,,d | \
,,,,,b1 [b,e] ,,f | \
[a,d{,a}1] [b,b/] ,,,d [d,,c1] |";italian7tab
28;;21v;Praeludium;;Almain;OT;ConcR509;C;"[,dbaa1] {a}/ d [c,,a1] [a,,,a] | \
[,d,,c/] a c a ,d ,,,,a ,,,,,d ,,,,,c | \
[dd,,,a/] c a ,d [a,d] ,,b ,,a ,,,c |";
