PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Liber Primus;;;;;;;
1;;B1r;1. Deh ferma amor;;;OT;ConcR1974;C;"[hd,f,d2] [dfg,d/4] ,d ,,g ,,f ,,g ,d ,f/8 ,g d f | \
[dfg,d1] [hd,f,d] [fhi,f/] ,,i [ffi,,f] ,,h |";germantab
2;;B2r;2. O s'io potessi donna;;;OT;ConcR868;C;"[hd,f,d2] [hd,f,d1] [hd,f,d] | [fdaa1] [fdaa] [da,c] [ca,ac] | \
[aa,cd/] ,,d/4 ,,b ,a ,,d ,a/8 ,,d ,,b ,,d [,efec1] c |";germantab
3;;B3r;3. Io mi son giouenetta;;;OT;Conc_3995;C;"[fgi,f2] [ffhh1] [fgi,f] | [hi,f1] [,i,f/] [f,,e] [effc1] [ffg,,f] | \
[e,fc/] ,f [ff,,d] d [,gihf] ,,,f ,,,h/4 ,,,f ,,,h ,,f |";germantab
4;;B3v;4. Con lei fuss'io;;;OT;ConcR1185;C;"[,dddf2] [,dddf/] ,,,f ,,,d ,,,,d | \
[,dedb/] ,b [,de] ,f [bbd,,b] ,,,d/4 ,,b ,,d ,,f ,b ,d |";germantab
5;;B4v;5. Vita della mia vita;;;OT;ConcR1806;C;"[,bd,a3/4] ,a/4 ,b ,a ,b/8 ,a ,b ,d [abd,a/4] ,,,,c ,,,,d ,,,,c ,,,,a ,,,,c ,,,,d ,,,a | \
[aabc/] ,,d/4 ,a ,b ,d a c [db,c1] [a,,,d/] ,a |";germantab
6;;C1r;6. Perche la Vita breue;;;OT;ConcR1975;C;"[abd,a/4] ,,,,c ,,,,d ,,,,c ,,,,a ,,,,c ,,,,d ,,,a [aabc1] [aabc/] [abd] | \
,d/4 a [cdde/] [ddbc/4] ,c ,d/8 ,c ,a ,c [c,da1] [ddf,c] |";germantab
7;;C1v;7. Signor mio Caro;;;OT;ConcR1807;C;",,,c2 [,a,c/4] ,,,b ,,,c ,,a ,,c ,,a ,,c/8 ,,a ,,c ,,d | \
[,af1] ,,c [acd/4] ,e ,c ,e a c e f |";germantab
8;;C2v;8. Carita di Signore;;;OT;ConcR1809;C;",,,c1 a/ ,,,c ,,d a a ,d/4 a | \
[,df1] [,cd] [cd/4] a c d c/ a/4 ,d |";germantab
9;;C3r;9. Auecque Vous;;;OT;ConcR646;C;"c1 ,a/ f [ef] c/4 e [fc1] | [cef1] ,,,,c/ ,,d [,,cc] ,,a/4 ,,c [,,d,e1] | \
[,,aa1] [hd,f,d] [,,,fc/] ,,,e/4 ,,,c [fd,ef/] ,,,f |";germantab
10;;C3v;10. Suspirs ardans;;;OT;ConcR1466;C;",d1 ,,,a [,d,d] [,db] | [f,gh1] ,,,h/ [,,ff] [fbdd] ,d/4 ,b [fddd1] | \
[dffc1] [if,f,i] [hiif/] [ffgh] [fgi,f] [dffc] |";germantab
11;;C4r;11. Monsieur Labe;;;OT;ConcR2049;C;",d1 [b,,a/] d [f,dd] ,,,f [,fgh] ,,i | \
[ffg,,f1] [dfg,d/] ,,,,f [,ffc] d [bdda] a/4 b | \
[abd/] ,a [fb,d] [,df/4] ,,d";germantab
12;;D1r;12. Hellas quel iour;;;OT;ConcR1977;C;"a1 ,,d [,fgh/] ,,,h/4 ,,i ,f ,,g ,,i/8 ,f ,g ,i | \
[ffgh/] ,,i [ffg] ,,,f [fggd/4] d g f [d,,,d] ,g ,f ,i |";germantab
13;;D1v;13. Vng doulx nenny;;;OT;ConcR873;C;"[acd3/4] ,a/4 ,c ,a ,c/8 ,a ,c ,d \
[acd/4] ,a ,c ,d a ,d a/8 ,c ,d a |";germantab
14;;D2r;14. Content ou non;;;OT;ConcR1978;C;"[ffgh2] [cdda/] d [f,dd1] | \
[fffc/] e/4 c f e f/8 e c e [f,gh1] [,gg] | \
[fggd/4] d f h";germantab
15;;D2v;15. Vray dieu disois;;;OT;ConcR423;C;",d1 ,d/ a [fh] ,,i [f,h] [,if] | \
[hi/4] ,f ,h ,i [f,i] ,i f h [fhi1] [fhi/] [,fh] |";germantab
16;;D3r;16. Petite folle;;;OT;ConcR871;C;",d1 d/ d [c,,a1] [,d,f/] ,,,f | [f,de1] [lh,a/] l [kf,h1] [fhia/] ,,i | \
[,fhh/] f [fdde] [cd] [dffc] f [hhi,,h1] |";germantab
17a;;D3v;17. Passe mezo;;;OT;ConcR2481;C;"[abd,a1] ,,,c/ b [a,d1] ,d | [,b,ca/] ,a ,,d a [,d,c] ,b [,a,,a] ,,d | \
[,aba,d/] ,,d/4 ,a ,,b/ a [,db] ,b [,a,a] ,,d |";germantab
17b;;D4r;18. El suo Saltarello con la Ripresa;;;OT;ConcR2482;3;"[abd,a1] ,,,c/ ,d ,b ,a | ,,d/ a [,d,c] ,b [,a,,a] ,,d | \
[,aba,d/] ,,d/4 ,a ,,b/ ,d ,,,a ,b |";germantab
18a;;E1r;19. Passemezo La Milanese;;;OT;ConcR1459;C;"[ha,f,a3/2] ,,,h/ [ha,fh1] [fdde] | [dabc/] c a h ,,,,h f [da,c] ,c | \
[cdda1] f/ ,,,c [,,def] d [c,da] [a,b] |";germantab
18b;;E1v;20. El suo Saltarello con la Ripresa;;;OT;ConcR2344;3;"[ha,f,a3/2] f/ [dabc] c | a/ h ,,,,h f [da,c] ,c | \
[cdda/] d f d [c,d] a |";germantab
19;;E2v;21. Recercar Primo;;;OT;ConcR2483;C;"h2 ,a1 h | [df/] f h f/4 h [i,,h1] [hf] | \
[f,g/] ,,i [df] ,d/4 ,f [fg/] d [fd] h |";germantab
20;;E3v;22. Recercar Secundo;;;OT;ConcR2484;C;"[f,ddf2] [f,ddf1] ,,,,d | [gd,d,g1] ,,,,,f [gd,f,d/] f d1 | \
[fg,df/] ,f ,d1 [f,i,hf] ,,h/ ,,f | \
[f,hh,f1] ,f [bdea] ,,d/ ,,b |";germantab
21;;E4v;23. Recercar Terzo;;;OT;ConcR2485;C;"[ffgh2] [ffgh1] ,,,f | [ff,d1] ,d/ ,,g [,ddd] ,f f ,d | \
[fffc1] d/ c [dffc1] [,fg,d] | [bd,a1] ,,d/ ,b [aa,c]";germantab
22;;F1v;24. Recercar Quarto;;;OT;ConcR2486;C;f2 h1 c | d1 h [fd/] d c a/4 c | [df/] f [h,f1] [cd/] d f ,c |;germantab
;;;Liber Secundus;;;;;;;
23a;;F3r;1. Deus Canticum nouum. 1 Pars;;;OT;ConcR1976;C;"h2 [h,f1] h | [cdf1] ,,f [cdf,c/4] ,c ,d ,c ,,f ,,d ,,f/8 ,c ,d ,f | \
[cd,ec/4] ,,f ,c ,d";germantab
23b;;F3v;2. Quia delectasti. 2 Pars;;;OT;ConcR1979;C;"c2 [ca] | c1 ,a ,,d/ ,,a [h,,f1] | [f,,e/] [c,,a] [df,c1] [cdf/] [,df] [abd1] | \
[,df,c/] ,,,e [,dff] ,c [,dfec] ,f [c,fe] ,d |";germantab
24;;F4r;3. Omnia quae fecisti;;;OT;ConcR1980;C;",d2 [fd1] ,d | [f,d1] f ,d ,g | f1 ,d [fg] [df/] ,d/4 ,f | \
[fd/] d/4 f [hd/] ,,g/4 ,,f";germantab
25;;G1v;4. In me transierunt;;;OT;ConcR1981;C;",c2 [,c,e] | [,c,e/4] ,a ,c ,e a ,c ,e/8 a c e [f,,e/] ,,,c ,,,e ,,c | \
[f,d/] e/4 f e/";germantab
26;;G3r;5. Surrexit Pastor bonus;;;OT;ConcR1982;C;",a2 [a,,c1] ,a | [acd/4] ,a ,c ,e a ,e a/8 ,c ,e a [ccd1] [eef] | \
[ffh1] [ce/] ,c/4 ,e";germantab
27a;;G4r;6. Benedicam Dominum. 1 Pars;;;OT;ConcR1985;C;"a2 [a,,c/] ,e a c | [e,fc/] c [e,,c] f [ha,gh] ,,,h [h,f1] | \
[aacc/] c [e,,c] ,,,a [efh,e] ,,,,,h [k,h,,k1] |";germantab
27b;;H1r;7. In Domino. 2 Pars;;;OT;ConcR1986;C;"c2 e/4 c ,f ,e ,c ,e ,f/8 c e f | \
e/4 ,f c e f c e f [ha/] f e c |";germantab
28a;;H2r;8. Gustate et uidete;;;OT;ConcR1983;C;",,d2 ,,d/4 ,,c ,,a ,,c ,,d ,,a ,,c ,,d | \
,a/4 ,,d ,a ,c ,a ,d ,c ,a [ac] ,a ,,d \
,,c ,,a ,,c ,,d/8 ,a ,c ,d |";germantab
28b;;H3r;9. Diuites eguerunt. 2 Pars;;;OT;ConcR1984;C;",a2 [,a,c/4] ,c ,d ,c ,a ,,d ,a/8 ,,d ,,c ,,a | \
[,,cc/4] ,,a ,,,c ,,,b ,,,c ,,a ,,c ,,d [,,c,e/] ,,a/4 ,,c ,,d1 |";germantab
29;;H4r;10. Susanne ung iour;;;OT;ConcR860;C;"a2 d1 ,f | [db1] [f,d] [hf] ,,,,h/ ,,,h | \
[ha,f1] ,,,,h [abb,d] [,bdca] | \
[aaffh1] [h,,,h/] ,,,h [hf,f] f/4 h [kh,hk] h k/ |";germantab
30;;I1v;11. Secures moy;;;OT;ConcR2082;C;",d1 ,d b [,d,a/] d | [fb,d1] [fb/] ,,,f [ig,h1] [l,,h,l] | \
[ig,hi1] ,g/ [h,ff] [ffgh1] [dde] | [ff,h/4] ,,i ,,h ,,f";germantab
31;;I2v;12. Iouissance;;;OT;ConcR2083;C;"[,,d,f2] [,,d,f1] [,de,,d] | [,dd,f1] [,gd/] ,,f [acd1] [,de] | \
[bdda/4] a ,d ,b ,a ,b ,d/8 a b d [bdda/] a/4 b [d,ef,d1] |";germantab
32;;I3v;13. Onques amour;;;OT;ConcR2084;C;",a2 a/4 ,e a c a ,e a/8 ,e ,c ,a | \
[,c,c/] ,a/4 ,c ,a ,,c ,,d ,a [acd] ,a ,c/8 ,a ,c ,e [ac/] ,a |";germantab
33;;I4v;14. Dung petit;;;OT;ConcR2085;C;"[a,ccca3/4] ,,a/4 ,,c ,,a ,,c/8 ,,a ,,c ,,d [,acc/] ,,a [a,d,ca] ,,c | \
[a,d,ef/] ,,,b [,,,ce] ,,,,,e [c,d,ac] ,,,b/4 ,,,,e [,,,ba1] |";germantab
34;;K1v;15. Le departir;;;OT;ConcR2086;C;"a2 [ef1] h | [ac1] ,,d/ c [ef,c] c [e,f] f | \
[ha,gh1] [,ffg] [,,cce] [,cdca] | \
[,,ac/4] ,,d ,a ,c [aa] ,,d";germantab
35a;;K2v;16. Passemezo;;;OT;ConcR2350;C;"[hd,f,d2] [hd,f,d1] [hd,f,d] | [fc,ca/] c [e,,,a] c [eff,,a] ,,,c e f | \
[eff,,a1] [ccd,a/] a [,ea,c] a [c,,,,e] a |";germantab
35b;;K3v;17. El suo Saltarello;;;OT;ConcR2487;3;"[hd,f,d2] [hd,f,d1] | [fc,ca/] e c f [e,,,a] c | \
[eff,,a1] ,,,c/ f e c | [eff,,a1] [ccd,a/] a ,e ,c |";germantab
36a;;K4v;18. Passemezo La Paranzino;;;OT;ConcR2089;C;"[acd,a1] :||: [acd,a1] ,,,c/ ,d [a,d] ,c [,d,,a] a | \
[c,da/] ,d/4 a c ,d a c [a,d,e/] ,c/4 ,d a ,c ,d a |";germantab
36b;;L1v;19. El suo Saltarello;;;OT;ConcR2488;3;"[acd,a/] ,d [a,d] ,c [,d,,a] a | [c,da/] ,d a c [a,,,e] ,c | \
[,d,,c/] ,c [,a,c] ,d [,c,,,a] ,a |";germantab
37;;L2v;20. Recercare Primo;;;OT;ConcR2489;C;",d2 ,,e1 ,,,f | ,,g1 ,d ,,,f/ ,,e ,e1 | \
,,,,g/ ,d/4 ,e [,d,,d/] ,,g [,d,d] ,,g ,g ,,,,g |";germantab
38;;L3v;21. Recercare Secondo;;;OT;ConcR265;C;"h2 [hf1] h | [ef1] ,f [e,h/] f/4 h k1 | \
,h/ h f ,f [ce] ,c [h,f1] | [,f,,c/] f e [ce]";germantab
39;;L4v;22. Recercare Terzo;;;OT;ConcR615;C;",c2 ,c1 ,c | ,b/4 ,,c ,,e ,b ,c ,b ,c/8 ,b ,,e ,b \
[ec/4] ,,f ,c ,e ,c/ ,,f/4 ,,e |";germantab
40;;M1v;23. Recercare Quarto;;;OT;ConcR2491;C;",c2 a1 ,e | [c,a1] f ,,d/ e/4 c [a,c1] | \
[,df/] ,c [cd] e [f,,e] ,c/4 ,a [,cd/] ,d |";germantab
