PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;10v;Fantasie 1 Composed by the most famous Diomedes of Venice: Lutenisty to the high and mightie Sigismundus, 2° King of Poland.;Diomedes Cato;;OT;;C|;",,,e2 | ,,,c2 | ,,,d2 | ,,a1 ,,d | ,c/ ,,c/4 ,,d ,,c/ ,,a | \
[a,c/] ,,d/4 ,a ,c1 | b/ ,a ,c1 |"
2;;11v;Fantasie 2 Composed by the most famous, the KNIGHT of the Lute.;Laurencini;;OT;ConcR356;C;",,,,c2 ,,,,c1 ,,,,e | ,,,a3/2 ,,,,e/ ,,,,c ,,,,a ,,,,c1 | \
,,a1 ,,,,b/ ,,,,,e ,,,,a1 [,a,,c] | \
[,,c,,a1] ,,,c/ ,,,a [,,d,e] ,,,,c ,,,,a ,,c |"
3;;12r;Fantasie 3 Composed by the most famous Iacobus Reis of Augusta: Lutenist to the most mightie and victorious Henricus 4. French King.;Jacob Reys;;OT;;C;",a2 c | c1 c ,d ,c | ,a1 ,i a/ ,h ,f1 | [he1] ,f [h,f] h/ ,,h | \
[h,i1] ,,f [g,h] [ha] |"
4;;12v;Fantasie 4 Composed by the most famous and diuine Laurencini of Rome.;Laurencini;;OT;ConcR357;C;",a2 ,a1 ,c | [cd2] [cd1] [ec/] ,a | [f,d3/2] ,,c/ [f,a1] [e,c/] c | \
[a,d1] c [ea] ,c/ f |"
5;;13r;Fantasie 5 Composed by the most Artificiall and famous, Alfonso Ferrabosco of Bologna.;;;OT;ConcR2672;C;"[d,,f3/2] ,,d/ [d,e] ,,,f ,,g1 | [g,,f1] ,e [gd] ,,e | \
[f,g1] ,d b/ ,b ,,e ,,d | [d,e1] ,,g/ f [g,,f]"
6;;14r;Fantasie 5 Composed by the most famous Gregorio Huwet of Antwerpe: Lutenist to the most high and mightie Henericus Iulius, Duke of Brunswicke, &c.;Gregory Huwet;;OT;ConcR358;C;",a2 ,a1 ,a | ,,d1 ,c ,a ,d | ,c1 ,b [ca3/2] ,,d/4 ,,c | \
[c,a/] ,,c [c,d] ,a [ac1] [ea] |"
7;;15r;Fantasie 7 Composed by Iohn Douland, Batchelar of Musicke. / Here endeth the Fantasies.;John Dowland;;OT;Conc_4429;C;h2 e1 h | f1 e c2 | a1 e c a | ,,f/ c ,e1 [a,c] ,,f/ ,e |
8;;16v;Pauin 1 Here beginnith the Pauins: … Mauritius Landgrauius Hessia fecit in honorem Ioanni Doulandi Anglorum Orphei.;Mautitius, Landgrave of Hessen;;OT;;C;"[,aa,c1] {,a}/ [,cd/4] ,,b [hea{,a}/] ,,,,h ,,,,g [fff,h/4] ,i | \
[caa,c/] a ,e [a,d/4] ,,b [caa,c/] ,,,c ,,,b [d,,c] |"
9;;17v;Pauin 2 Composed by the most famous and perfect Artist Anthonie Holborne, Gentleman Vsher to the most Sacred Elizabeth, lat Queene of England, &c.;Anthony Holborne;;OT;ConcR328;C;"[aabcca1] d/ ,,d [da,,,a] ,,b [abd1] | \
[abd,,a/] ,a/4 ,,d [a,b/] [c,d] [da,c,a] [,,de] [,ab] ,c | \
[cdf{,a}1] h/ ,c [hda{,a}] ,a [df1] |"
10;;18r;Pauin 3 Composed by the excellent Musition Thomas Morley Batcheler of Musicke, and Organist in the Chappell of the most Sacred Elizabeth, late Queene of England, &c.;Thomas Morley;;OT;;C;"[aabcca3/4] ,,,c/4 ,,,b/ ,,,c | [,efec1] [aab,,d/] ,c | \
[cd,,,c/] [,c,c] [,a,b] ,,d | \
[,abc,a/] ,,a [abb,,a/4] ,,,,,c ,,,,,d ,,,,a |"
11;;18v;Pauin 4 Composed by the right perfect Musition Daniell Batchelar: one of the Groomes of her Maiesties Priuie Chamber.;Daniel Bacheler;;OT;ConcR359;C;"[ffg,a1] ,,,h/ [d,f] [b,d,a1] ,d/ a/4 ,d | \
[abd,a1] ,,d/ ,,b [,d,da1] {a}/ ,,,c/4 ,,,a | \
[,b,ca/] ,,d ,,d ,a/4 ,,d"
12;;19v;Pauin 5 Composed by Iohn Douland Batcheler of Musicke. Sir Iohn Langton his Pauin.;John Dowland;;OT;ConcR296;C;"[caabc1] {,a}/ a [,ea,c] ,c/4 ,a [,ca,b/] ,,,c | \
[,cabc/] ,a [,a,d,e1] [,cfeec3/8] ,,f/8 ,,e/4 \
,,c [,,ee/] ,,,,,a |"
13;;20v;Pauin 6 Composed by the most Artificiall and famous Alfonso Ferrabosco of Bologna.;;;OT;ConcR2667;C;"[,dda3/2] a/ [b,,a] ,d b d | [a,,,e/] ,,d f1 [,dda/] d b a | \
[,dda/] ,b ,a ,,d [,,bc1] [ab] |"
14;;21v;Pauin 7 Composed by Robert Douland. Sir Tho. Monson his Pauin. / Here endeth the Pauins.;Robert Dowland;;OT;;C;"[caabc/] ,,,,e ,,,b [,,c] [,efe{a}] a c ,e | \
[da,c,a1] [ab/] ,,,,,c [,d,,,d] ,,f [dff,,a1] | \
[cdfec3/4] ,d/4 [,b,a] ,a [ca/]"
15;;22v;Galliard 1 Here beginneth the Galliards: the first whereof is commonly knowne by the name of the most high and mightie Christianus the fourth King of Denmarke, his Galliard. / Iohn Dowland, Batcheler of Musick.;John Dowland;Battle Galliard / King of Denmark's Galliard / Mr Mildmay's Galliard;OT;Conc_4417;3;"[caa{,a}1] [caa,c] c | [caa{,a}1] a/ ,e ,c a | \
[,ea{,a}1] ,c/ ,a [,ca,,c1] | [,aa,c1] {,a}2 | \
[caa{,a}1] h c |"
16;;23v;Galliard 2 The most sacred Queene Elizabeth, her Galliard. / Iohn Dowland, Batcheler of Musick.;John Dowland;Queen Elizabeth's Galliard;OT;ConcR253;3;"[hf,g,a1] [fc,ca] [ea,,,a] | [caabc3/2] [e,,,a/4] ,,,,,e [fc,e,c1] | \
[hf,g,a3/4] f/4 e/ [f,,,a] [caabc1] | [aac,,a1] ,,,c2 | \
[caa,c1] [cca,b/] ,,,,c [ca] [e,,,,e] |"
